id,created_at,text,screen_name,description,location,followers_count,statuses_count,retweet_count
"793442461221871620","2016-11-01","rt loudobb yet leftw nation media ignor podesta clinton link russia lot folk should go jail maga tru","kevinarvay","proud dad husband alway speak truth ohio state buckey famili friend telecom gig","FL","72","154","2056"
"793442461402013696","2016-11-01","rt keitholbermann present the trumpchurian candid for comey trump s three new russian scandal","tkhan74","i nt know put i m kind big deal i mani leatherbound book hous smell rich mahogani","PA","6251","57777","349"
"793442458566856704","2016-11-01","rt kellyannepol trump star vandal jame oti heir oti fortun trump star defend denis scott homeless speak","robertw1340","proud follow jerom r corsi phd larri klayman vincent curatola jeffrey epstein kill","NC","536","23230","143"
"793442454544396288","2016-11-01","rt keep mind gop msm feign shock awe trump s russian tie today https","Tarkloon","everyon friend prove otherwis","KS","653","72334","1398"
"793442454754107392","2016-11-01","rt break fbi offici open inquiri into trump campaign russian connect detail via bip","peruchin54","","CA","149","44441","1"
"793442457065234432","2016-11-01","letter carrier say throw away ballot","NonprofitMailer","coalit nonprofit support mail strive sustain effect reliabl afford help nonprofit achiev vital mission","WA","1133","12071","0"
"793442461112643584","2016-11-01","trump s russia tie becom subject multipl controversi","PamelafBrockman","retir trauma specialist ptsd psychotherapist","CO","4660","223845","0"
"793442465948852224","2016-11-01","rt regard elect abus articl nytim hillari wrote predict statement obvious","L_Gale517","fierc independ antiwar humanist","NC","1161","94664","182"
"793442467324583937","2016-11-01","a deep dive usatoday show trump s thousand lawsuit three decad exact","JennSparrow","i like celebr mediocr life short and i nt understand anyon could vote donald trump","NY","685","5469","0"
"793442462626742272","2016-11-01","","TheLifeVote","we peopl unit state america power group planet stick togeth","NY","2345","583193","1"
"793442470017105921","2016-11-01","realdonaldtrump fit run presid you prey women children","crystallady916","i like help other","CA","12","74","0"
"793442469199347712","2016-11-01","rt john podesta s bestfriend at doj will be in charg of doj s probe of humaabedin email clinton","2bees4","","MI","215","5929","18"
"793442465592160256","2016-11-01","rt redstat break with nation group miami lgbt group endors trump","GoAskaMomma","caught the middl","TX","617","25772","173"
"793442466837962752","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","Sport_Daddy","proud us citizen via legal immigr freespeech christian prolif maga potus realdonaldtrump tngolf antira bad speller","TN","3861","28193","20320"
"793442465533468672","2016-11-01","rt realbluebet an independ firm analyz amp count number fbi investig candid involv in result","dkrwilliams","trump girl jewelri i m a trump girl are you proud usaf vet","TX","18532","130043","5"
"793442468641452034","2016-11-01","rt clinton new pa poll clinton trump johnson stein oct prepostfbi fandmcolleg http","gvregalado","husband father crossfitt sometim order theresist","CA","901","31491","237"
"793442468301672451","2016-11-01","rt brianefallon one last octob surpris","theGirlDionne","resist forthepeopl impeachtrumpnown blacklivesmatt rolltid","AL","985","30529","550"
"793442475893526528","2016-11-01","clinton big pa say new f amp m colleg poll via phillydotcom","BlueJewz","democraticliber lean american jew liber jew worldwid friend alliesw proud support israel beacon liber democraci middl east","NY","24","85","0"
"793442475436347392","2016-11-01","rt cbsnew report the fbi say direct tie russia donald trump s campaign","onthesoundshore","small busi farmer rn hobbi historian trump support day southern baptist will block demoncrap anyon call potus trump liar","NC","3152","71937","356"
"793442471539724288","2016-11-01","rt hillaryclinton s realli news today import is link russian bank trump connect","katlouise65","polit news us world news opinion news","MI","5","1789","1"
"793442468125667328","2016-11-01","how gon na win no fap novemb elect daddi trump","EpicAPx","yung epoc","MA","3084","32251","2"
"793442475461398528","2016-11-01","rt charmaineyoest nro crush today add one rich lowri vdh s excel piec two mustread","NRO","stand athwart histori yell stop a magazin found late william f buckley jr snapchat instagram nationalreview","NY","334290","100554","13"
"793442474719113216","2016-11-01","rt wikileak no link trump amp russia no link assang amp russia but podesta amp clinton involv sell us uranium","bjdcmom","marri mom colleg educ woman trump support makeamericagreatagain trumppenc releasethememo","NY","355","24149","53498"
"793442474547154944","2016-11-01","rt prisonplanet i m sure clinton news network complet comfort time","kittenkk","maga polit news junki search truth pa resid let s join togeth share fact rt s do notendors knowledg power","PA","2993","243609","893"
"793442479450234880","2016-11-01","rt wikileak new republ the most import wikileak revel isn about hillari clinton","ScotCharlotte","now proud independ","CT","377","32273","5086"
"793442477155889152","2016-11-01","one week until no more elect talk","WinstonAsh1","new york famili freelanc runner ashmediaempir help small busi owner expand onlin brand find","NY","1407","3459","0"
"793442474316496896","2016-11-01","rt thehil fbi agent push clinton foundat investig justic dept shut","iheskl","father believ god countri maga conserv","NY","823","19405","7126"
"793442486882594817","2016-11-01","rt davewhit last rt how hugest news i sick email news stop tri make close elect save co","maegahan","life short rewatch season gilmor girl buffi","NY","360","16156","1"
"793442485645217793","2016-11-01","rt mitchellvii here s amaz part trump voter abc poll point more like to vote hillari voter still","AmericasInPeril","redblood american conserv kag help trump save countri evil globalist","LA","1673","28732","201"
"793442485930373120","2016-11-01","rt samsteinhp sourc cnbc sourc","NewsOfMideast","news middl east also tweet polit work expos truth trump i support elizabeth warren joe biden presid","OK","3206","454511","511"
"793442481060864000","2016-11-01","rt davidfrum this elect symmetr it report pretens otherwis nor integr polic","EricGioia","","NY","890","2777","506"
"793442485750013955","2016-11-01","rt thehil new poll more voter say clinton qualiti presid","JohnnyAi","columnist democrat comment ca dc yeswecan strongertogeth resist outsmart make smarter votingbluenomatterwho","WA","2340","58489","69"
"793442483506065408","2016-11-01","rt rennaw i help cheat undermin free elect leader free world sure i never expect mean comment ht","MoberlyG","father grandfath manag cowboy biker news junki conserv foodi fish slayer fli rod follow great peopl","WY","20439","133326","17"
"793442485577981952","2016-11-01","rt hillaryclinton trump s alreadi threaten nation secur that ll tip iceberg becom presid","WorldofJoel","i m owner cohost gamersread oh check person blog hehimhi","NY","369","14896","2366"
"793442482566471680","2016-11-01","rt hillaryclinton the thought donald trump nuclear weapon scare death it scare everyon","kathyru1","i m vietnam era navi vet embarrass danger world resist resist","IN","1835","113070","9322"
"793442487557816320","2016-11-01","credit discountcod hotliv free teaser webcam model love nice best","HotLive_eu","credit discount code hotliv free teaser webcam model love best free camgirl live web","NY","279","690","0"
"793442491861241858","2016-11-01","rt tweetingyarni podesta amp neera discuss hillari s terribl precampaign decis clinton","joyreaper","stabl genius pilot cosmonaut trump s space forc armi mom us marin semperfi love god famili countri potus maga kag trump","FL","50027","243741","95"
"793442492712521728","2016-11-01","rt ppollingnumb a point shift toward clinton month","FAQSofLife","","TX","114","34708","92"
"793442491164823552","2016-11-01","this untru blame anyon took respons action","ToniJohnnie","oldhard coredetermin veteran","CA","835","43939","0"
"793442491580223488","2016-11-01","realdonaldtrump","lucas2crain","sick of empti promis take ride trump train makeamericagreatagain runitlikeabusi brilliant","MI","54","454","0"
"793442495652892672","2016-11-01","rt bernieartist thedemocrat must remov cheat amp liar rank s leadership includ clinton shill donnabrazil htt","krizanac31","photograph green mt photo","VT","1610","67750","11"
"793442491584217088","2016-11-01","hillaryclinton foundat record indic nt practic preach women paid much less men","jus1_kimberely","potus maga cop daughter militari mom multicultur famili trumptrain","TX","3397","40229","0"
"793442493408784384","2016-11-01","rt thehil break trump lead clinton point new nation poll","StatenBZook","i believ patriot america greatest countri world plus must stop attack free speech left keepamericagreat","IN","399","5754","137"
"793442494667190278","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","107bn83","unfalt trump support i ve never hope excit great countri","FL","73","5234","20320"
"793442487519936516","2016-11-01","rt foxandfriend tgowdysc comey nt tell clinton set server lie i nt know s respons ht","steve62269","born pa son brother veteran husband father american god famili countri it s better sorri sorri nt phd sensum communem","IL","317","39461","3264"
"793442495472336896","2016-11-01","rt samsteinhp bill weld read passag orwel describ trump ralli","Tarkloon","everyon friend prove otherwis","KS","653","72334","172"
"793442492146290688","2016-11-01","rt newtgingrich washington postabc poll absurd trump move point last daysh never point behi","Presley48R","i bachelor degre scienc i hard work man support donald j trump donald j trump make america great again","TX","2090","14793","5720"
"793442488598073345","2016-11-01","rt hillaryclinton donald trump s equal pay plan women you re gon na make good job","OliviaCiviletto","i want save anim drink cappuccino","WA","548","12996","1719"
"793442502963363840","2016-11-01","elect got you ca nt go wrong vote sausag parti","ANF0S","sinc news dio de cia compartimento de suceso en internet en el mundo","CA","228","425125","0"
"793442503210967040","2016-11-01","rt kellyannepol love poll trump lead matthewjdowd great way start novemb","OhioWomen4Trump","presid donald j trump democratsareevil deportilleg americansfirst draintheswamp cnnisfak shutdownantifa magawal","OH","3367","178813","1851"
